SHA-1,仓库对象路径,字节大小,类型,Java1.20.1逻辑路径,Java1.20.1 Sound Event,解析状态
476ed5783a1e2256e98d6aef2c275e7b9fcfe9a2,47/476ed5783a1e2256e98d6aef2c275e7b9fcfe9a2,72877,ogg,minecraft/sounds/mob/allay/death1.ogg,entity.allay.death,已由Minecraft Java 1.20.1 asset index解析
47800737d078e751698df291054adc596ba8195a,47/47800737d078e751698df291054adc596ba8195a,9914930,ogg,minecraft/sounds/music/game/end/end.ogg,music.end,已由Minecraft Java 1.20.1 asset index解析
4780c6c2bb024acdb3a6e49b88b52768e4342b2d,47/4780c6c2bb024acdb3a6e49b88b52768e4342b2d,28060,ogg,minecraft/sounds/mob/strider/happy5.ogg,entity.strider.happy,已由Minecraft Java 1.20.1 asset index解析
478e408dfbdf80fbef0c01c00e13db9d30c6fdef,47/478e408dfbdf80fbef0c01c00e13db9d30c6fdef,20167,ogg,minecraft/sounds/mob/vex/charge1.ogg,entity.vex.charge,已由Minecraft Java 1.20.1 asset index解析
4790c6495323b987a81dd689e37cbf43a26db405,47/4790c6495323b987a81dd689e37cbf43a26db405,42334,ogg,minecraft/sounds/mob/sniffer/happy3.ogg,entity.sniffer.happy,已由Minecraft Java 1.20.1 asset index解析
47ab18c2789b99266f25672a7aeb453c59a1ccb8,47/47ab18c2789b99266f25672a7aeb453c59a1ccb8,16549,ogg,minecraft/sounds/block/hanging_sign/break3.ogg,block.hanging_sign.break;block.hanging_sign.place,已由Minecraft Java 1.20.1 asset index解析
47ad81223bcec870206484cd4d1a6202871df331,47/47ad81223bcec870206484cd4d1a6202871df331,9308,ogg,minecraft/sounds/mob/silverfish/step3.ogg,entity.endermite.step;entity.silverfish.step,已由Minecraft Java 1.20.1 asset index解析
47b90cea6e64d6f5ea8f21ec00a760f2ab16b7b2,47/47b90cea6e64d6f5ea8f21ec00a760f2ab16b7b2,64125,ogg,minecraft/sounds/block/conduit/deactivate.ogg,block.conduit.deactivate,已由Minecraft Java 1.20.1 asset index解析
47d640178306584d10213dbf05290150ff60a46b,47/47d640178306584d10213dbf05290150ff60a46b,13302,ogg,minecraft/sounds/entity/cow/milk2.ogg,entity.cow.milk,已由Minecraft Java 1.20.1 asset index解析
47e483a57a6058c7e5b5bb6a7667876c4a70dcd7,47/47e483a57a6058c7e5b5bb6a7667876c4a70dcd7,146747,ogg,minecraft/sounds/ambient/nether/nether_wastes/mood3.ogg,ambient.basalt_deltas.mood;ambient.nether_wastes.mood,已由Minecraft Java 1.20.1 asset index解析
48159596cd2e3df35587b2e99031af71ae45290e,48/48159596cd2e3df35587b2e99031af71ae45290e,18733,ogg,minecraft/sounds/item/ink_sac/ink_sac1.ogg,item.glow_ink_sac.use;item.ink_sac.use,已由Minecraft Java 1.20.1 asset index解析
482919bc631b317422ab44af3938259bea73fe83,48/482919bc631b317422ab44af3938259bea73fe83,7923,ogg,minecraft/sounds/mob/cow/step3.ogg,entity.cow.step,已由Minecraft Java 1.20.1 asset index解析
4832e2d96223ab0023d26f9a8b62bd178da7d034,48/4832e2d96223ab0023d26f9a8b62bd178da7d034,26679,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
483b94841625b64696d73b3934e5d2933a860c39,48/483b94841625b64696d73b3934e5d2933a860c39,16092,ogg,minecraft/sounds/mob/phantom/hurt3.ogg,entity.phantom.hurt,已由Minecraft Java 1.20.1 asset index解析
48540d7788ce3d9e780cb448ce5676c53dbcfd23,48/48540d7788ce3d9e780cb448ce5676c53dbcfd23,49499,ogg,minecraft/sounds/ambient/cave/cave4.ogg,ambient.cave,已由Minecraft Java 1.20.1 asset index解析
487dd072ac3d62348c57e255a9d800bd06f505af,48/487dd072ac3d62348c57e255a9d800bd06f505af,70180,ogg,minecraft/sounds/mob/dolphin/splash3.ogg,entity.axolotl.splash;entity.dolphin.splash,已由Minecraft Java 1.20.1 asset index解析
48d6cf4b8b1621ef0310e1f26551234c086b42d8,48/48d6cf4b8b1621ef0310e1f26551234c086b42d8,17713,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
48dd05ab2e4626d74206c2b09a628a3d59ce15e9,48/48dd05ab2e4626d74206c2b09a628a3d59ce15e9,7752,ogg,minecraft/sounds/step/stone5.ogg,block.anvil.fall;block.anvil.hit;block.anvil.step;block.glass.fall;block.glass.hit;block.glass.step;block.lodestone.fall;block.lodestone.hit;block.lodestone.step;block.metal.fall;block.metal.hit;block.metal.step;block.stone.fall;block.stone.hit;block.stone.step,已由Minecraft Java 1.20.1 asset index解析
48f7e1bb098abd36b9760cca27b9d4391a23de26,48/48f7e1bb098abd36b9760cca27b9d4391a23de26,6905,ogg,minecraft/sounds/dig/gravel3.ogg,block.gravel.break;block.gravel.place,已由Minecraft Java 1.20.1 asset index解析
48f9931bef7d3a07c7ea40126eb2bd9c71c4a0e7,48/48f9931bef7d3a07c7ea40126eb2bd9c71c4a0e7,7237,ogg,minecraft/sounds/entity/leashknot/break2.ogg,entity.leash_knot.break,已由Minecraft Java 1.20.1 asset index解析
48fc6c25d0f1c1f0edd4eaca2b6f934d4117f440,48/48fc6c25d0f1c1f0edd4eaca2b6f934d4117f440,14107,ogg,minecraft/sounds/mob/ghast/moan5.ogg,entity.ghast.ambient;entity.parrot.imitate.ghast,已由Minecraft Java 1.20.1 asset index解析
48febffe0acaccd3075fb2224131813567792a39,48/48febffe0acaccd3075fb2224131813567792a39,97645,ogg,minecraft/sounds/block/smoker/smoker2.ogg,block.smoker.smoke;entity.villager.work_butcher,已由Minecraft Java 1.20.1 asset index解析
4915df7706b31f979e742a9187cf99967371ad98,49/4915df7706b31f979e742a9187cf99967371ad98,22516,ogg,minecraft/sounds/block/nether_sprouts/break1.ogg,block.nether_sprouts.break;block.nether_sprouts.place,已由Minecraft Java 1.20.1 asset index解析
49874e07369c3bb0bc8a2fba4f2096d2e9a36c9a,49/49874e07369c3bb0bc8a2fba4f2096d2e9a36c9a,7080,ogg,minecraft/sounds/mob/chicken/say3.ogg,entity.chicken.ambient,已由Minecraft Java 1.20.1 asset index解析
49a757b3ffaf7217809c553ef71b3f5386ff4289,49/49a757b3ffaf7217809c553ef71b3f5386ff4289,25243,ogg,minecraft/sounds/block/pointed_dripstone/drip_lava_cauldron3.ogg,block.pointed_dripstone.drip_lava_into_cauldron,已由Minecraft Java 1.20.1 asset index解析
49aaa18e07b554c4760aa82ed3b87fcd8bc000fb,49/49aaa18e07b554c4760aa82ed3b87fcd8bc000fb,11353,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
49ac74489b7a0463f8f08d54db100762ffbe2532,49/49ac74489b7a0463f8f08d54db100762ffbe2532,19181,ogg,minecraft/sounds/mob/axolotl/idle_air2.ogg,entity.axolotl.idle_air,已由Minecraft Java 1.20.1 asset index解析
49ae543155e15b8115206f3bdcf1b929b7725b62,49/49ae543155e15b8115206f3bdcf1b929b7725b62,19575,ogg,minecraft/sounds/block/bone_block/step1.ogg,block.bone_block.fall;block.bone_block.hit;block.bone_block.step,已由Minecraft Java 1.20.1 asset index解析
49c71e06621ad56f69e99e0bbb9e82c37b8d8580,49/49c71e06621ad56f69e99e0bbb9e82c37b8d8580,20633,ogg,minecraft/sounds/mob/guardian/attack_loop.ogg,entity.guardian.attack,已由Minecraft Java 1.20.1 asset index解析
49d5826555c9f00e36c1e2e0386118f4e0a27c4f,49/49d5826555c9f00e36c1e2e0386118f4e0a27c4f,24366,ogg,minecraft/sounds/block/netherrack/break2.ogg,block.netherrack.break;block.netherrack.place,已由Minecraft Java 1.20.1 asset index解析
49ed3b28fccda37cbebd2d34de7353acb6acd2c6,49/49ed3b28fccda37cbebd2d34de7353acb6acd2c6,14093,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
49f9d8ea4a9392ea23b01d872284c6f67066d25c,49/49f9d8ea4a9392ea23b01d872284c6f67066d25c,25237,ogg,minecraft/sounds/block/netherwart/break3.ogg,block.wart_block.break;block.wart_block.place,已由Minecraft Java 1.20.1 asset index解析
49fad98686f1972b15ce93d10ff3b71a58758408,49/49fad98686f1972b15ce93d10ff3b71a58758408,9711,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
4a0ce0713583399108fad4698cbe63714fe5898f,4a/4a0ce0713583399108fad4698cbe63714fe5898f,7540,ogg,minecraft/sounds/entity/squid/ambient4.ogg,entity.squid.ambient,已由Minecraft Java 1.20.1 asset index解析
4a101c336082c530e93945b0e31ac818cfbf78a0,4a/4a101c336082c530e93945b0e31ac818cfbf78a0,775103,png,realms/textures/gui/images/14.png,,已由Minecraft Java 1.20.1 asset index解析
4a17b1adbdd910de67e2d812fcbad87f00a69912,4a/4a17b1adbdd910de67e2d812fcbad87f00a69912,16182,ogg,minecraft/sounds/block/copper/break3.ogg,block.copper.break;block.copper.place,已由Minecraft Java 1.20.1 asset index解析
4a17ecca2ce3fffc6817748fcae82da521e85b38,4a/4a17ecca2ce3fffc6817748fcae82da521e85b38,21670,ogg,minecraft/sounds/mob/drowned/water/hurt3.ogg,entity.drowned.hurt_water,已由Minecraft Java 1.20.1 asset index解析
4a17f13123024ae444e0d38cb414de1d32de674f,4a/4a17f13123024ae444e0d38cb414de1d32de674f,13782,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
4a1cd5bb70f5177dd5b0aeb03fe0a2c6e37fca4a,4a/4a1cd5bb70f5177dd5b0aeb03fe0a2c6e37fca4a,17665,ogg,minecraft/sounds/mob/polarbear_baby/idle3.ogg,entity.polar_bear.ambient_baby,已由Minecraft Java 1.20.1 asset index解析
4a2e3795ffd4d3aab0834b7e41903af3a8f7d197,4a/4a2e3795ffd4d3aab0834b7e41903af3a8f7d197,8012,ogg,minecraft/sounds/step/stone1.ogg,block.anvil.fall;block.anvil.hit;block.anvil.step;block.glass.fall;block.glass.hit;block.glass.step;block.lodestone.fall;block.lodestone.hit;block.lodestone.step;block.metal.fall;block.metal.hit;block.metal.step;block.stone.fall;block.stone.hit;block.stone.step,已由Minecraft Java 1.20.1 asset index解析
4a551fdc68b6cb6b486655c2f6e78c8decc6ad6f,4a/4a551fdc68b6cb6b486655c2f6e78c8decc6ad6f,20098,ogg,minecraft/sounds/block/mud/break3.ogg,block.mud.break;block.mud.place,已由Minecraft Java 1.20.1 asset index解析
4a578ad692287e7114cc7a726dd969b9aadfb2fe,4a/4a578ad692287e7114cc7a726dd969b9aadfb2fe,15713,ogg,minecraft/sounds/block/sign/waxed_interact_fail3.ogg,block.sign.waxed_interact_fail,已由Minecraft Java 1.20.1 asset index解析
4a5af65300334c4991a057990e9f8c23a2a1416b,4a/4a5af65300334c4991a057990e9f8c23a2a1416b,10483,ogg,minecraft/sounds/mob/polarbear/hurt3.ogg,entity.polar_bear.hurt,已由Minecraft Java 1.20.1 asset index解析
4a72600e93b9379d5b75b5278cceedefb68845cd,4a/4a72600e93b9379d5b75b5278cceedefb68845cd,11770,ogg,minecraft/sounds/block/packed_mud/break4.ogg,block.packed_mud.break;block.packed_mud.place,已由Minecraft Java 1.20.1 asset index解析
4a73e322395e001dd4e47da97ebd47600240e00b,4a/4a73e322395e001dd4e47da97ebd47600240e00b,31516,ogg,minecraft/sounds/item/honeycomb/wax_on1.ogg,item.honeycomb.wax_on,已由Minecraft Java 1.20.1 asset index解析
4a7ddf2a0a3e52ed407a37fe4e021212eea3ef39,4a/4a7ddf2a0a3e52ed407a37fe4e021212eea3ef39,12175,ogg,minecraft/sounds/block/netherite/step6.ogg,block.netherite_block.fall;block.netherite_block.hit;block.netherite_block.step,已由Minecraft Java 1.20.1 asset index解析
4a9076788d0ba64842998377ff5f86583c491b02,4a/4a9076788d0ba64842998377ff5f86583c491b02,47763,ogg,minecraft/sounds/mob/goat/scream1.ogg,entity.goat.screaming.ambient,已由Minecraft Java 1.20.1 asset index解析
4a9dd965158908b99241d945828dd976a8b8db58,4a/4a9dd965158908b99241d945828dd976a8b8db58,22142,ogg,minecraft/sounds/mob/turtle/egg/egg_crack3.ogg,block.sniffer_egg.crack;entity.turtle.egg_crack,已由Minecraft Java 1.20.1 asset index解析
4abdbf22b4552d6575d801e4f87077de35ee5f01,4a/4abdbf22b4552d6575d801e4f87077de35ee5f01,7173,ogg,minecraft/sounds/item/armor/equip_gold6.ogg,item.armor.equip_gold,已由Minecraft Java 1.20.1 asset index解析
4af9c72df6f67060c0dbff10feeb9aa13767b560,4a/4af9c72df6f67060c0dbff10feeb9aa13767b560,35912,ogg,minecraft/sounds/block/amethyst_cluster/place3.ogg,block.amethyst_cluster.place;block.large_amethyst_bud.place;block.medium_amethyst_bud.place;block.small_amethyst_bud.place,已由Minecraft Java 1.20.1 asset index解析
4b02fc032a7414ef45a1a1e545b9469791b25224,4b/4b02fc032a7414ef45a1a1e545b9469791b25224,13090,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
4b2d403365d008c2de04205429c57134a6238948,4b/4b2d403365d008c2de04205429c57134a6238948,22340,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
4b2e55a9c456755932eca2125a93054a6c0c4c7e,4b/4b2e55a9c456755932eca2125a93054a6c0c4c7e,720907,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
4b4507e022584fdb6d91ee128a5770aa94b8cdc3,4b/4b4507e022584fdb6d91ee128a5770aa94b8cdc3,574970,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
4b736a9adb36eda550acc630b51f32c5ddbca76f,4b/4b736a9adb36eda550acc630b51f32c5ddbca76f,15565,ogg,minecraft/sounds/block/composter/fill_success1.ogg,block.composter.fill_success;entity.villager.work_farmer,已由Minecraft Java 1.20.1 asset index解析
4b8537a426378b7c17bebcbd6604728d38f0c6d3,4b/4b8537a426378b7c17bebcbd6604728d38f0c6d3,30496,ogg,minecraft/sounds/mob/zoglin/angry2.ogg,entity.zoglin.angry,已由Minecraft Java 1.20.1 asset index解析
4b8adff22c2768fd50d860f41c6d82c5ac86d7e8,4b/4b8adff22c2768fd50d860f41c6d82c5ac86d7e8,13873,ogg,minecraft/sounds/mob/dolphin/idle_water8.ogg,entity.dolphin.ambient_water,已由Minecraft Java 1.20.1 asset index解析
4b8d2faef4ffd065905d4f4ab6f28a0664520601,4b/4b8d2faef4ffd065905d4f4ab6f28a0664520601,20096,ogg,minecraft/sounds/block/nylium/step2.ogg,block.nylium.fall;block.nylium.hit;block.nylium.step,已由Minecraft Java 1.20.1 asset index解析
4b90ff3a9b1486642bc0f15da0045d83a91df82e,4b/4b90ff3a9b1486642bc0f15da0045d83a91df82e,7268,ogg,minecraft/sounds/entity/rabbit/attack2.ogg,entity.rabbit.attack,已由Minecraft Java 1.20.1 asset index解析
4b9469a8a151cba0d28f14d87723244d8de74950,4b/4b9469a8a151cba0d28f14d87723244d8de74950,13273,ogg,minecraft/sounds/block/composter/fill1.ogg,block.composter.fill,已由Minecraft Java 1.20.1 asset index解析
4b9732e037f8e2e230fb1c29511a30aa41f86cd7,4b/4b9732e037f8e2e230fb1c29511a30aa41f86cd7,12431,ogg,minecraft/sounds/block/mud/step3.ogg,block.mud.fall;block.mud.hit;block.mud.step,已由Minecraft Java 1.20.1 asset index解析
4ba55627b6b9ce64b4a48a00c990d5855b6064cf,4b/4ba55627b6b9ce64b4a48a00c990d5855b6064cf,4766,ogg,minecraft/sounds/mob/wolf/step2.ogg,entity.wolf.step,已由Minecraft Java 1.20.1 asset index解析
4baf5caae944be0cacc81e52130a776005e58eeb,4b/4baf5caae944be0cacc81e52130a776005e58eeb,23013,ogg,minecraft/sounds/block/shroomlight/break5.ogg,block.shroomlight.break;block.shroomlight.place,已由Minecraft Java 1.20.1 asset index解析
4bb6b399df5efa0f3693285fc3ae6534b0d81ec3,4b/4bb6b399df5efa0f3693285fc3ae6534b0d81ec3,15632,ogg,minecraft/sounds/block/soul_soil/step1.ogg,block.soul_soil.fall;block.soul_soil.hit;block.soul_soil.step,已由Minecraft Java 1.20.1 asset index解析
4bc87ab869e17732a20c7518a327136baf5b2c26,4b/4bc87ab869e17732a20c7518a327136baf5b2c26,13694,ogg,minecraft/sounds/mob/pig/death.ogg,entity.pig.death,已由Minecraft Java 1.20.1 asset index解析
4bcc89bcd50c84f794a65ff740a4783b130281d4,4b/4bcc89bcd50c84f794a65ff740a4783b130281d4,14001,ogg,minecraft/sounds/mob/panda/step5.ogg,entity.panda.step,已由Minecraft Java 1.20.1 asset index解析
4be3b65372d2c36ea6579d5b87145714dc934480,4b/4be3b65372d2c36ea6579d5b87145714dc934480,27993,ogg,minecraft/sounds/item/axe/scrape3.ogg,item.axe.scrape,已由Minecraft Java 1.20.1 asset index解析
4be797a654ef7d62adbba23f531324f97b8f0da2,4b/4be797a654ef7d62adbba23f531324f97b8f0da2,15435,ogg,minecraft/sounds/mob/llama/hurt3.ogg,entity.llama.hurt,已由Minecraft Java 1.20.1 asset index解析
4c02a13757318403e7837260c1b30069dcb7be69,4c/4c02a13757318403e7837260c1b30069dcb7be69,7754,ogg,minecraft/sounds/entity/witch/death3.ogg,entity.witch.death,已由Minecraft Java 1.20.1 asset index解析
4c0fdad0f1b2462f5a0defbefd5d859f27e2342a,4c/4c0fdad0f1b2462f5a0defbefd5d859f27e2342a,69773,ogg,minecraft/sounds/enchant/soulspeed/soulspeed7.ogg,block.sculk_catalyst.bloom;particle.soul_escape,已由Minecraft Java 1.20.1 asset index解析
4c14c40542e249c902d0cac710ab4c6d6debba28,4c/4c14c40542e249c902d0cac710ab4c6d6debba28,16702,ogg,minecraft/sounds/liquid/splash.ogg,entity.generic.splash;entity.hostile.splash;entity.player.splash,已由Minecraft Java 1.20.1 asset index解析
4c26fd4c2774e7afcbda1e293a27595e04e87c47,4c/4c26fd4c2774e7afcbda1e293a27595e04e87c47,5238,ogg,minecraft/sounds/entity/player/attack/sweep3.ogg,entity.player.attack.sweep,已由Minecraft Java 1.20.1 asset index解析
4c4ac59c150e695fadecea3f2804a5bd6e253d36,4c/4c4ac59c150e695fadecea3f2804a5bd6e253d36,23757,ogg,minecraft/sounds/mob/panda/worried/worried5.ogg,entity.panda.worried_ambient,已由Minecraft Java 1.20.1 asset index解析
4c4bcc6905430286f32a862ce69665c51bd9938f,4c/4c4bcc6905430286f32a862ce69665c51bd9938f,7931,ogg,minecraft/sounds/mob/magmacube/big2.ogg,entity.magma_cube.squish;entity.parrot.imitate.magma_cube,已由Minecraft Java 1.20.1 asset index解析
4c51f308cb42bc51779a5461d317d5415c07b294,4c/4c51f308cb42bc51779a5461d317d5415c07b294,33056,ogg,minecraft/sounds/entity/fish/swim6.ogg,entity.axolotl.swim;entity.dolphin.swim;entity.fish.swim,已由Minecraft Java 1.20.1 asset index解析
4c63a48e2f1812460d0330976cb89a845476cf6f,4c/4c63a48e2f1812460d0330976cb89a845476cf6f,567735,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
4c69a6edc25d973999aa0db2bb46b583a31da278,4c/4c69a6edc25d973999aa0db2bb46b583a31da278,14380,ogg,minecraft/sounds/mob/spider/death.ogg,entity.spider.death,已由Minecraft Java 1.20.1 asset index解析
4c6ef668e5a68fec125882632b143a5ffc3f4438,4c/4c6ef668e5a68fec125882632b143a5ffc3f4438,57431,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
4c9fdb43eabba380d31845650c3b4d25b733e564,4c/4c9fdb43eabba380d31845650c3b4d25b733e564,36294,ogg,minecraft/sounds/mob/piglin/death1.ogg,entity.piglin.death,已由Minecraft Java 1.20.1 asset index解析
4ca1257ef1016a84d9c3b1c0d338aee2785fecfb,4c/4ca1257ef1016a84d9c3b1c0d338aee2785fecfb,22845,ogg,minecraft/sounds/mob/hoglin/angry6.ogg,entity.hoglin.angry,已由Minecraft Java 1.20.1 asset index解析
4cbab94ac2da642d15acfa6ffff8621ac7d81cfd,4c/4cbab94ac2da642d15acfa6ffff8621ac7d81cfd,15215,ogg,minecraft/sounds/block/packed_mud/break5.ogg,block.packed_mud.break;block.packed_mud.place,已由Minecraft Java 1.20.1 asset index解析
4cc773374c87bd4743e2470a4acc0403f834ae9e,4c/4cc773374c87bd4743e2470a4acc0403f834ae9e,54404,ogg,minecraft/sounds/ambient/underwater/additions/bubbles5.ogg,ambient.underwater.loop.additions,已由Minecraft Java 1.20.1 asset index解析
4cf4080d1730f61584808e8d0afa916a6f0332ca,4c/4cf4080d1730f61584808e8d0afa916a6f0332ca,61142,ogg,minecraft/sounds/mob/warden/ambient_5.ogg,entity.warden.ambient,已由Minecraft Java 1.20.1 asset index解析
4cf6992a99518dfac836228cffbbc7e8344d969b,4c/4cf6992a99518dfac836228cffbbc7e8344d969b,11754,ogg,minecraft/sounds/block/wooden_door/close2.ogg,block.wooden_door.close,已由Minecraft Java 1.20.1 asset index解析
4d03069c0e14794b463f563044da46433776da60,4d/4d03069c0e14794b463f563044da46433776da60,9986,ogg,minecraft/sounds/mob/skeleton/hurt1.ogg,entity.skeleton.hurt,已由Minecraft Java 1.20.1 asset index解析
4d177a9ab02e514a9b72dd3352e126f63822dce3,4d/4d177a9ab02e514a9b72dd3352e126f63822dce3,13830,ogg,minecraft/sounds/mob/fox/eat1.ogg,entity.fox.eat,已由Minecraft Java 1.20.1 asset index解析
4d1d157536fd24989860a8adaa615c6d2dba5c9d,4d/4d1d157536fd24989860a8adaa615c6d2dba5c9d,97682,ogg,minecraft/sounds/block/blastfurnace/blastfurnace2.ogg,block.blastfurnace.fire_crackle;entity.villager.work_armorer,已由Minecraft Java 1.20.1 asset index解析
4d270722140425e172a192d4393676b1f65e15d5,4d/4d270722140425e172a192d4393676b1f65e15d5,6862,ogg,minecraft/sounds/entity/armorstand/break2.ogg,entity.armor_stand.break,已由Minecraft Java 1.20.1 asset index解析
4d279a6cc6dd3161ed273cc6796ae99d1a3a2175,4d/4d279a6cc6dd3161ed273cc6796ae99d1a3a2175,6764,ogg,minecraft/sounds/mob/vindication_illager/hurt3.ogg,entity.vindicator.hurt,已由Minecraft Java 1.20.1 asset index解析
4d56986efbd9f0c9f6c8a2c4916f17d863456d06,4d/4d56986efbd9f0c9f6c8a2c4916f17d863456d06,55324,ogg,minecraft/sounds/mob/sniffer/step1.ogg,entity.sniffer.step,已由Minecraft Java 1.20.1 asset index解析
4d6241f47eef81d850941f48d657244a4a5ebd64,4d/4d6241f47eef81d850941f48d657244a4a5ebd64,21727,ogg,minecraft/sounds/block/sculk_sensor/sculk_clicking_stop2.ogg,block.sculk_sensor.clicking_stop,已由Minecraft Java 1.20.1 asset index解析
4d68e519f69b99c678870b71d7a8dcdbfda153b3,4d/4d68e519f69b99c678870b71d7a8dcdbfda153b3,19992,ogg,minecraft/sounds/block/deepslate_bricks/place5.ogg,block.deepslate_bricks.break;block.deepslate_bricks.place;block.deepslate_tiles.break;block.deepslate_tiles.place,已由Minecraft Java 1.20.1 asset index解析
4d6fbd39a70f04444eb76f2c873de7c524e13fc7,4d/4d6fbd39a70f04444eb76f2c873de7c524e13fc7,20043,ogg,minecraft/sounds/item/armor/equip_netherite3.ogg,item.armor.equip_netherite,已由Minecraft Java 1.20.1 asset index解析
4da9f12f979eba012c6f62e0820ca58cc49d8834,4d/4da9f12f979eba012c6f62e0820ca58cc49d8834,5988,ogg,minecraft/sounds/mob/rabbit/hurt2.ogg,entity.rabbit.hurt,已由Minecraft Java 1.20.1 asset index解析
